vessel,string,pot.size,mesh.size,bait,subsample.rate,species.code,sex,size,legal,pot,datein,timein,depthin,startlat,startlon,depthout,endlat,endlon,dateout,timeout
Erla-N,18,5x5,,halibut,5,923,1,141,1,3,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,1,923,1,142,1,3,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,6,923,1,152,1,4,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,6,923,1,153,1,4,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,6,923,1,137,1,4,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,6,923,1,154,1,4,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,6,923,1,160,1,4,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,6,923,1,141,1,4,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,6,923,1,153,1,4,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,6,923,1,161,1,4,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,6,923,1,157,1,4,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,1,923,1,147,1,4,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,1,923,1,134,0,4,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,1,923,1,139,0,4,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,5,923,1,147,1,5,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,5,923,1,143,1,5,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,5,923,1,152,1,5,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,5,923,1,164,1,5,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,5,923,1,157,1,5,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,5,923,1,149,1,5,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,5,923,1,152,1,5,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,5,923,1,168,1,5,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,5,923,1,157,1,5,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,1,923,1,150,1,5,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,1,923,1,139,0,5,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,1,923,1,138,0,5,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,1,923,1,133,0,5,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,1,923,1,137,0,5,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,19,5x5,,halibut,1,923,0,0,0,1,8/2/2015,8:00,98,53.014,-170.0742,80,53.0031,-170.052,8/21/2015,17:00
Erla-N,19,5x5,,halibut,1,923,0,0,0,2,8/2/2015,8:00,98,53.014,-170.0742,80,53.0031,-170.052,8/21/2015,17:00
Erla-N,19,5x5,,halibut,1,923,0,0,0,3,8/2/2015,8:00,98,53.014,-170.0742,80,53.0031,-170.052,8/21/2015,17:00
Erla-N,19,5x5,,halibut,1,923,0,0,0,4,8/2/2015,8:00,98,53.014,-170.0742,80,53.0031,-170.052,8/21/2015,17:00
Erla-N,19,5x5,,halibut,1,923,0,0,0,5,8/2/2015,8:00,98,53.014,-170.0742,80,53.0031,-170.052,8/21/2015,17:00
